Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Days_To_FNOL,Days_To_Settlement,Estimated_Claim_Amount_winsor,Estimated_Claim_Amount_log1p,Ultimate_Claim_Amount_winsor,Ultimate_Claim_Amount_log1p,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,tp_count,has_third_party,TP_Injury_Severity_code_mean,TP_Injury_Severity_code_max
CLM36597,POL13764,2023-01-11,2023-01-12,Collision,Medium,False,False,19305,17186.0,Major,2023-03-22,settled,1,69.0,19305.0,9.86817120740856,17186.0,9.751908563076688,CUST23764,42,Male,Unemployed,Birmingham,18828,24,Sedan,14,Good,0,0,,
CLM36598,POL12555,2022-09-13,2022-09-13,Vandalism,Low,False,False,1280,1102.0,Minor,2022-10-31,settled,0,48.0,1280.0,7.155396301896734,1102.0,7.005789019253503,CUST22555,51,Male,Employed,Leeds,6224,32,Motorcycle,4,Excellent,0,0,,
CLM36599,POL11066,2021-03-31,2021-03-31,Collision,Medium,False,False,4700,3558.0,Moderate,2021-08-31,settled,0,153.0,4700.0,8.45553053102413,3558.0,8.177234885510194,CUST21066,72,Female,Employed,London,15136,50,Sedan,14,Excellent,0,0,,
CLM36600,POL12586,2020-10-19,2020-10-19,Vandalism,Low,False,False,1269,897.0,Minor,2020-12-16,settled,0,58.0,1269.0,7.146772179452637,897.0,6.8001700683022,CUST22586,22,Female,Unemployed,Manchester,5695,2,Sedan,17,Good,0,0,,
CLM36601,POL14308,2023-06-24,2023-06-25,Collision,Low,False,False,2656,1933.0,Minor,2023-08-11,settled,1,47.0,2656.0,7.884952945759814,1933.0,7.56734567601324,CUST24308,51,Female,Retired,Glasgow,7725,33,Coupe,17,Poor,1,1,2.0,2.0
CLM36602,POL10382,2025-06-30,2025-07-03,Collision,Low,True,False,1421,1241.0,Minor,2025-08-31,settled,3,59.0,1421.0,7.259819610363186,1241.0,7.124478262493424,CUST20382,55,Male,Self-Employed,Cardiff,10993,36,Van,4,Fair,0,0,,
CLM36603,POL12221,2018-10-19,2018-10-21,Fire,Medium,True,False,217550,187070.0,Severe,2019-04-24,settled,2,185.0,172096.3800000004,12.055815758376605,174837.80000000037,12.071619685535717,CUST22221,58,Female,Unemployed,Cardiff,11510,38,Sedan,6,Excellent,0,0,,
CLM36604,POL13558,2025-03-13,2025-03-16,Collision,Low,True,False,1531,1166.0,Minor,2025-05-10,settled,3,55.0,1531.0,7.3343293503005365,1166.0,7.062191632286556,CUST23558,27,Male,Unemployed,Glasgow,9883,9,SUV,0,Excellent,0,0,,
CLM36605,POL11323,2024-04-20,2024-04-26,Theft,Low,False,False,10627,6876.0,Moderate,2024-06-17,settled,6,52.0,10627.0,9.271247306879705,6876.0,8.835937789319836,CUST21323,45,Male,Employed,Bristol,16852,25,Van,2,Good,0,0,,
CLM36606,POL10219,2021-05-15,2021-05-17,Collision,Low,False,False,2112,2913.0,Minor,2021-07-26,settled,2,70.0,2112.0,7.655864017616056,2913.0,7.97728198675515,CUST20219,49,Female,Employed,Glasgow,500,30,Sedan,5,Excellent,0,0,,
CLM36607,POL13667,2024-05-05,2024-05-05,Theft,Medium,False,False,23036,17753.0,Major,2024-09-22,settled,0,140.0,23036.0,10.044856897998653,17753.0,9.784366121628265,CUST23667,50,Male,Employed,Leeds,10683,30,Van,3,Good,0,0,,
CLM36608,POL12394,2021-09-25,2021-09-27,Vandalism,Low,False,False,1141,889.0,Minor,2021-12-16,settled,2,80.0,1141.0,7.040536390215956,889.0,6.7912214627261855,CUST22394,46,Male,Self-Employed,Bristol,11297,25,SUV,20,Good,0,0,,
CLM36609,POL13114,2023-04-28,2023-05-05,Other,Low,False,False,2115,1790.0,Minor,2023-07-24,settled,7,80.0,2115.0,7.65728279297819,1790.0,7.490529402060711,CUST23114,31,Male,Employed,Leeds,17714,10,Sedan,18,Fair,1,1,1.0,1.0
CLM36610,POL11927,2024-11-03,2024-11-04,Other,Low,True,False,7597,5252.0,Moderate,2025-01-28,settled,1,85.0,7597.0,8.935640333747571,5252.0,8.566554620953962,CUST21927,24,Female,Employed,Leeds,6263,6,Sedan,18,Poor,1,1,1.0,1.0
CLM36611,POL11901,2025-03-06,2025-03-08,Theft,Low,False,False,7468,5359.0,Minor,2025-04-17,settled,2,40.0,7468.0,8.918516400357067,5359.0,8.586719254064848,CUST21901,47,Male,Employed,Newcastle,9344,28,Coupe,1,Fair,1,1,1.0,1.0
CLM36612,POL11395,2022-10-31,2022-11-01,Collision,Low,False,False,2210,1346.0,Minor,2022-12-04,settled,1,33.0,2210.0,7.701200180857446,1346.0,7.205635176410364,CUST21395,66,Female,Retired,Leeds,11618,46,SUV,17,Fair,1,1,1.0,1.0
CLM36613,POL11424,2019-02-03,2019-02-05,Collision,Low,False,False,1979,1033.0,Minor,2019-03-25,settled,2,48.0,1979.0,7.590852123688581,1033.0,6.9411900550683745,CUST21424,66,Female,Retired,Edinburgh,9599,45,Van,2,Excellent,0,0,,
CLM36614,POL10252,2019-02-21,2019-02-22,Collision,Low,False,False,5008,4223.0,Moderate,2019-04-03,settled,1,40.0,5008.0,8.518991573357617,4223.0,8.348537825386098,CUST20252,53,Female,Self-Employed,Glasgow,13444,35,Sedan,19,Excellent,0,0,,
CLM36616,POL14908,2024-02-19,2024-02-19,Theft,Low,False,False,9863,6227.0,Moderate,2024-04-05,settled,0,46.0,9863.0,9.19664704484418,6227.0,8.73681053295389,CUST24908,27,Male,Employed,Leeds,9945,6,SUV,0,Excellent,0,0,,
CLM36617,POL13329,2022-11-06,2022-11-06,Other,Low,False,False,2231,1591.0,Minor,2022-12-26,settled,0,50.0,2231.0,7.710653323501202,1591.0,7.3727463664043285,CUST23329,69,Male,Retired,Birmingham,8570,48,SUV,16,Excellent,0,0,,
CLM36618,POL13070,2019-12-26,2019-12-28,Weather,Low,False,False,2917,2608.0,Minor,2020-03-13,settled,2,76.0,2917.0,7.978653729082731,2608.0,7.866722285136729,CUST23070,22,Female,Student,Birmingham,18916,4,Sedan,2,Poor,0,0,,
CLM36620,POL12518,2024-02-12,2024-02-13,Collision,Low,False,False,1828,1471.0,Minor,2024-03-16,settled,1,32.0,1828.0,7.511524648390866,1471.0,7.294377299288821,CUST22518,48,Female,Employed,Bristol,10520,27,Hatchback,14,Good,1,1,1.0,1.0
CLM36621,POL14932,2019-08-12,2019-08-14,Vandalism,Medium,False,False,5512,3885.0,Major,2019-11-30,settled,2,108.0,5512.0,8.614864218589684,3885.0,8.265135629937385,CUST24932,24,Male,Employed,Birmingham,19356,6,Hatchback,4,Fair,0,0,,
CLM36622,POL10319,2020-04-22,2020-04-22,Collision,Medium,False,True,6117,4796.0,Moderate,2020-08-03,settled,0,103.0,6117.0,8.718990524710849,4796.0,8.475746001502063,CUST20319,51,Male,Unemployed,Leeds,7492,31,Hatchback,1,Excellent,0,0,,
CLM36623,POL13721,2024-08-14,2024-08-15,Collision,Medium,False,False,11090,10121.0,Major,2025-02-27,settled,1,196.0,11090.0,9.313889247604742,10121.0,9.222466551774023,CUST23721,23,Male,Self-Employed,Glasgow,16276,5,Coupe,3,Excellent,0,0,,
CLM36625,POL10715,2023-12-06,2023-12-12,Collision,Low,False,False,4951,3330.0,Moderate,2024-01-19,settled,6,38.0,4951.0,8.507546814364431,3330.0,8.11102783819368,CUST20715,20,Male,Employed,Newcastle,9907,0,SUV,6,Excellent,0,0,,
CLM36626,POL13966,2024-07-06,2024-07-06,Collision,Low,False,False,1886,1486.0,Minor,2024-09-06,settled,0,62.0,1886.0,7.54274354536855,1486.0,7.304515946460155,CUST23966,56,Male,Self-Employed,Newcastle,13763,36,Van,1,Good,0,0,,
CLM36627,POL13071,2019-08-05,2019-08-05,Collision,Low,False,False,2420,1327.0,Minor,2019-09-27,settled,0,53.0,2420.0,7.791935956938058,1327.0,7.191429330036379,CUST23071,77,Male,Retired,Leeds,18287,55,Coupe,16,Good,0,0,,
CLM36628,POL13827,2024-08-01,2024-08-06,Collision,Low,False,False,5039,4234.0,Moderate,2024-10-06,settled,5,61.0,5039.0,8.525161361065415,4234.0,8.351138607086154,CUST23827,63,Male,Self-Employed,London,17076,45,SUV,15,Fair,2,1,1.0,1.0
CLM36629,POL11869,2025-07-22,2025-07-26,Collision,Low,False,False,1671,1228.0,Minor,2025-09-29,settled,4,65.0,1671.0,7.421775793644647,1228.0,7.113956109566034,CUST21869,67,Female,Retired,Edinburgh,14970,47,Motorcycle,10,Good,2,1,1.0,1.0
CLM36630,POL14994,2019-09-16,2019-09-17,Weather,Low,False,False,3638,2651.0,Minor,2019-10-22,settled,1,35.0,3638.0,8.19946419761216,2651.0,7.883069351305753,CUST24994,70,Male,Retired,Bristol,10598,51,Hatchback,15,Excellent,0,0,,
CLM36631,POL10675,2021-06-19,2021-06-20,Collision,Low,False,False,18473,15607.0,Major,2021-09-21,settled,1,93.0,18473.0,9.824119617152556,15607.0,9.655538882302947,CUST20675,76,Female,Retired,Glasgow,10697,54,Hatchback,11,Good,1,1,1.0,1.0
CLM36632,POL12624,2024-01-06,2024-01-06,Theft,Low,False,False,2990,2628.0,Minor,2024-03-30,settled,0,84.0,2990.0,8.003363058629947,2628.0,7.874358824729881,CUST22624,52,Male,Employed,Birmingham,7560,31,Sedan,3,Good,0,0,,
CLM36633,POL13589,2019-08-04,2019-08-06,Weather,Medium,False,False,13899,10681.0,Major,2020-02-03,settled,2,181.0,13899.0,9.539644119118783,10681.0,9.276315360899716,CUST23589,50,Female,Self-Employed,London,14248,30,Hatchback,5,Fair,0,0,,
CLM36634,POL10496,2024-10-05,2024-10-05,Collision,Low,False,False,3898,2989.0,Moderate,2024-11-17,settled,0,43.0,3898.0,8.268475388982598,2989.0,8.003028666384733,CUST20496,78,Male,Retired,Edinburgh,9208,59,Sedan,19,Excellent,0,0,,
CLM36635,POL13469,2025-03-20,2025-03-25,Weather,Low,False,False,22291,20270.0,Major,2025-06-10,settled,5,77.0,22291.0,10.011983148689428,20270.0,9.916946572220285,CUST23469,42,Female,Self-Employed,Liverpool,11782,20,SUV,8,Good,0,0,,
CLM36636,POL13424,2022-03-21,2022-03-21,Theft,Low,False,False,5410,3603.0,Minor,2022-05-08,settled,0,48.0,5410.0,8.596189197642735,3603.0,8.189799618728228,CUST23424,73,Female,Retired,Edinburgh,15999,53,Sedan,7,Fair,0,0,,
CLM36637,POL11953,2025-08-04,2025-08-04,Collision,Low,False,False,13901,11868.0,Major,2025-09-23,settled,0,50.0,13901.0,9.53978799366043,11868.0,9.381685238056505,CUST21953,60,Male,Employed,Birmingham,10694,40,SUV,0,Excellent,1,1,1.0,1.0
CLM36638,POL13890,2019-04-23,2019-04-27,Collision,Low,False,False,2710,1778.0,Moderate,2019-07-15,settled,4,79.0,2710.0,7.905072849498666,1778.0,7.483806687665835,CUST23890,42,Female,Self-Employed,Newcastle,16859,23,Sedan,13,Good,1,1,1.0,1.0
CLM36639,POL11272,2022-07-27,2022-07-27,Theft,Low,False,False,6168,3351.0,Minor,2022-09-04,settled,0,39.0,6168.0,8.72729202920964,3351.0,8.117312461601975,CUST21272,75,Female,Retired,Bristol,8376,57,Sedan,8,Good,1,1,2.0,2.0
CLM36640,POL12576,2024-09-18,2024-09-21,Theft,Low,False,False,3851,2423.0,Minor,2024-12-12,settled,3,82.0,3851.0,8.256347772918016,2423.0,7.793174347189205,CUST22576,58,Male,Employed,Newcastle,11925,40,Sedan,8,Good,0,0,,
CLM36641,POL12486,2018-11-02,2018-11-02,Collision,Low,False,False,2144,1393.0,Minor,2018-12-10,settled,0,38.0,2144.0,7.6708948313621175,1393.0,7.2399325913204695,CUST22486,21,Female,Unemployed,Glasgow,7058,0,SUV,9,Good,1,1,1.0,1.0
CLM36642,POL12815,2023-12-22,2023-12-26,Weather,Low,True,False,12373,11586.0,Major,2024-02-04,settled,4,40.0,12373.0,9.423352776090933,11586.0,9.357639058997062,CUST22815,24,Male,Employed,Leeds,7041,2,SUV,13,Good,0,0,,
CLM36643,POL12710,2023-10-22,2023-10-22,Collision,Low,False,False,4299,3663.0,Minor,2023-12-08,settled,0,47.0,4299.0,8.366370301681654,3663.0,8.20631072579402,CUST22710,72,Male,Retired,Glasgow,11002,50,SUV,3,Fair,0,0,,
CLM36644,POL11913,2024-06-18,2024-06-18,Collision,Low,False,False,2963,1672.0,Minor,2024-09-05,settled,0,79.0,2963.0,7.994294986415977,1672.0,7.422373700986824,CUST21913,67,Female,Retired,Edinburgh,10632,46,Sedan,13,Good,1,1,1.0,1.0
CLM36645,POL13837,2023-12-23,2023-12-24,Collision,Low,False,True,1636,981.0,Minor,2024-02-02,settled,1,40.0,1636.0,7.400620577371135,981.0,6.889591308354466,CUST23837,45,Female,Employed,Liverpool,12100,25,Hatchback,20,Fair,0,0,,
CLM36646,POL13917,2025-02-24,2025-02-25,Vandalism,Low,True,False,913,499.0,Minor,2025-05-08,settled,1,72.0,985.98,6.894649775803657,632.0,6.450470422144176,CUST23917,60,Female,Self-Employed,Birmingham,12804,42,Van,7,Excellent,0,0,,
CLM36647,POL10330,2022-06-07,2022-06-07,Vandalism,Medium,False,False,3861,2677.0,Moderate,2022-10-17,settled,0,132.0,3861.0,8.258940462988459,2677.0,7.8928255262511176,CUST20330,19,Male,Student,Newcastle,17787,0,Motorcycle,7,Poor,0,0,,
CLM36648,POL10586,2023-06-09,2023-06-09,Weather,Low,False,False,1790,1031.0,Minor,2023-07-10,settled,0,31.0,1790.0,7.490529402060711,1031.0,6.939253946041508,CUST20586,45,Male,Employed,Edinburgh,11993,27,Sedan,5,Excellent,0,0,,
CLM36649,POL12795,2022-09-03,2022-09-03,Theft,Low,False,False,5126,3505.0,Minor,2022-11-26,settled,0,84.0,5126.0,8.5422759717837,3505.0,8.16223106548118,CUST22795,48,Female,Employed,Bristol,5896,26,Coupe,16,Excellent,0,0,,
CLM36650,POL10375,2022-01-07,2022-01-07,Vandalism,Low,False,False,675,592.0,Minor,2022-03-08,settled,0,60.0,985.98,6.894649775803657,632.0,6.450470422144176,CUST20375,28,Female,Self-Employed,Birmingham,11242,7,Coupe,18,Excellent,0,0,,
CLM36651,POL12063,2021-12-16,2021-12-21,Collision,Low,False,False,1384,808.0,Minor,2022-02-03,settled,5,44.0,1384.0,7.233455418621439,808.0,6.695798917058491,CUST22063,61,Female,Employed,Cardiff,11971,41,Sedan,10,Fair,0,0,,
CLM36652,POL14212,2020-08-05,2020-08-05,Weather,Medium,False,False,5438,4288.0,Moderate,2020-10-26,settled,0,82.0,5438.0,8.60135049942296,4288.0,8.36380888451688,CUST24212,75,Male,Retired,Leeds,14920,56,Hatchback,16,Good,0,0,,
CLM36653,POL14185,2019-02-10,2019-02-10,Collision,Low,False,False,27448,24651.0,Severe,2019-05-11,settled,0,90.0,27448.0,10.220085016401597,24651.0,10.112613312082134,CUST24185,65,Male,Retired,Manchester,15314,45,Coupe,3,Good,0,0,,
CLM36654,POL14913,2025-06-01,2025-06-03,Collision,Low,False,False,1617,1199.0,Minor,2025-08-02,settled,2,60.0,1617.0,7.388946097618437,1199.0,7.090076835776092,CUST24913,75,Male,Retired,Leeds,15179,54,Coupe,14,Good,0,0,,
CLM36655,POL11614,2022-02-15,2022-02-15,Collision,Low,False,False,2204,1518.0,Minor,2022-03-21,settled,0,34.0,2204.0,7.6984827878809465,1518.0,7.325807502595773,CUST21614,38,Female,Employed,Manchester,12112,19,Hatchback,16,Excellent,0,0,,
CLM36656,POL13889,2025-01-13,2025-01-16,Theft,Low,False,False,2696,2015.0,Minor,2025-04-04,settled,3,78.0,2696.0,7.89989532313973,2015.0,7.60887062919126,CUST23889,23,Female,Employed,Newcastle,18162,3,Hatchback,4,Good,1,1,1.0,1.0
CLM36657,POL11880,2021-08-20,2021-08-22,Collision,Low,False,False,1532,1178.0,Minor,2021-11-11,settled,2,81.0,1532.0,7.334981878871814,1178.0,7.072421900537371,CUST21880,30,Female,Employed,Edinburgh,7561,11,Hatchback,6,Excellent,0,0,,
CLM36658,POL12884,2019-05-28,2019-05-29,Collision,Low,False,False,1791,1431.0,Minor,2019-08-16,settled,1,79.0,1791.0,7.491087593534876,1431.0,7.266827347520591,CUST22884,79,Female,Retired,London,15448,61,Hatchback,15,Good,0,0,,
CLM36659,POL11806,2024-01-09,2024-01-10,Vandalism,Low,False,False,3292,3029.0,Moderate,2024-03-06,settled,1,56.0,3292.0,8.099554282376364,3029.0,8.016317898503415,CUST21806,61,Female,Self-Employed,Leeds,14775,40,Hatchback,8,Excellent,1,1,1.0,1.0
CLM36660,POL13253,2025-03-14,2025-03-15,Collision,Low,False,False,2717,1470.0,Minor,2025-05-18,settled,1,64.0,2717.0,7.907651594711089,1470.0,7.293697720601438,CUST23253,45,Male,Employed,Edinburgh,7403,27,SUV,2,Good,1,1,1.0,1.0
CLM36661,POL14180,2020-08-11,2020-08-14,Collision,Low,False,False,6233,4364.0,Moderate,2020-10-12,settled,3,59.0,6233.0,8.737773460327283,4364.0,8.381373468273702,CUST24180,27,Male,Employed,Glasgow,14191,6,Coupe,8,Good,0,0,,
CLM36662,POL13787,2025-02-20,2025-02-20,Collision,Low,False,False,1291,655.0,Minor,2025-04-02,settled,0,41.0,1291.0,7.163946684342547,655.0,6.486160788944089,CUST23787,60,Female,Employed,Edinburgh,15182,40,Hatchback,20,Poor,0,0,,
CLM36663,POL11983,2019-04-18,2019-04-18,Collision,Medium,False,False,3592,2431.0,Moderate,2019-06-28,settled,0,71.0,3592.0,8.186742787113518,2431.0,7.796469243086058,CUST21983,75,Male,Retired,Cardiff,1736,53,Van,18,Good,0,0,,
CLM36664,POL13999,2021-12-27,2021-12-31,Collision,Low,False,False,5022,3938.0,Moderate,2022-03-30,settled,4,89.0,5022.0,8.521782643750045,3938.0,8.278682162970906,CUST23999,35,Female,Employed,Leeds,13829,17,Sedan,2,Fair,0,0,,
CLM36665,POL10586,2019-01-08,2019-01-10,Collision,Low,False,False,5780,5024.0,Moderate,2019-02-17,settled,2,38.0,5780.0,8.662331957082475,5024.0,8.522180732927277,CUST20586,45,Male,Employed,Edinburgh,11993,27,Sedan,5,Excellent,0,0,,
CLM36667,POL10370,2024-02-25,2024-02-29,Collision,Low,False,True,2505,1434.0,Minor,2024-04-05,settled,4,36.0,2505.0,7.826443135456014,1434.0,7.268920128193722,CUST20370,65,Male,Retired,Cardiff,15535,43,Sedan,8,Excellent,1,1,1.0,1.0
CLM36668,POL11244,2019-08-22,2019-08-28,Weather,Low,False,False,8512,7653.0,Moderate,2019-10-04,settled,6,37.0,8512.0,9.049349685884057,7653.0,8.942983665985647,CUST21244,28,Female,Employed,Cardiff,15952,8,Sedan,3,Good,0,0,,
CLM36671,POL11296,2019-07-30,2019-08-02,Collision,Low,False,False,3335,3096.0,Moderate,2019-09-19,settled,3,48.0,3335.0,8.112527763478637,3096.0,8.038189179973203,CUST21296,37,Male,Employed,Glasgow,12349,18,SUV,18,Good,0,0,,
CLM36672,POL10495,2021-10-31,2021-11-01,Collision,Low,False,False,3531,2475.0,Moderate,2022-01-04,settled,1,64.0,3531.0,8.16961956172385,2475.0,7.814399633804487,CUST20495,57,Female,Self-Employed,Leeds,11006,38,Coupe,7,Excellent,0,0,,
CLM36673,POL13616,2021-07-17,2021-07-19,Collision,Low,False,True,1891,1478.0,Minor,2021-09-07,settled,2,50.0,1891.0,7.545389749611823,1478.0,7.2991214627108,CUST23616,38,Male,Employed,Cardiff,13820,19,Hatchback,5,Good,0,0,,
CLM36674,POL10883,2020-03-14,2020-03-15,Fire,Low,False,True,14021,9891.0,Minor,2020-05-15,settled,1,61.0,14021.0,9.548382803766913,9891.0,9.199481628641307,CUST20883,35,Female,Employed,Manchester,13711,17,Hatchback,0,Good,0,0,,
CLM36675,POL11515,2025-08-15,2025-08-15,Collision,Low,False,False,1810,1449.0,Minor,2025-10-17,settled,0,63.0,1810.0,7.501634457883413,1449.0,7.27931883541462,CUST21515,76,Female,Retired,Glasgow,8770,56,SUV,18,Excellent,1,1,1.0,1.0
CLM36676,POL11581,2021-11-12,2021-11-12,Other,Medium,False,False,23558,29134.0,Major,2022-02-17,settled,0,97.0,23558.0,10.067263192042985,29134.0,10.279695479577175,CUST21581,79,Male,Unemployed,Newcastle,14446,60,Van,10,Poor,0,0,,
CLM36677,POL13193,2021-10-20,2021-10-20,Collision,Low,False,False,2975,2140.0,Minor,2021-12-24,settled,0,65.0,2975.0,7.998335395952982,2140.0,7.669028288589683,CUST23193,24,Female,Unemployed,London,15301,6,SUV,3,Poor,0,0,,
CLM36678,POL14442,2021-08-06,2021-08-06,Collision,Low,False,False,2663,1800.0,Minor,2021-09-07,settled,0,32.0,2663.0,7.88758403166028,1800.0,7.496097345175956,CUST24442,30,Female,Employed,Glasgow,14892,10,Sedan,4,Good,0,0,,
CLM36679,POL13466,2018-11-16,2018-11-18,Collision,Medium,False,False,1855,1547.0,Minor,2019-05-02,settled,2,165.0,1855.0,7.526178913346146,1547.0,7.344719054149673,CUST23466,48,Female,Unemployed,Edinburgh,16812,26,SUV,17,Fair,0,0,,
CLM36680,POL10755,2019-12-19,2019-12-19,Collision,Low,False,False,5286,4500.0,Moderate,2020-03-06,settled,0,78.0,5286.0,8.57300625623545,4500.0,8.412054873292933,CUST20755,42,Male,Employed,Glasgow,5568,24,Motorcycle,4,Excellent,0,0,,
CLM36681,POL14888,2025-06-27,2025-06-27,Collision,Low,False,False,3485,3179.0,Moderate,2025-09-10,settled,0,75.0,3485.0,8.156510226079966,3179.0,8.064636475774222,CUST24888,32,Male,Employed,Bristol,5341,10,Coupe,8,Excellent,0,0,,
CLM36682,POL10693,2020-09-03,2020-09-06,Collision,Low,False,False,5353,3487.0,Moderate,2020-12-14,settled,3,99.0,5353.0,8.585599224080298,3487.0,8.15708378502887,CUST20693,33,Female,Unemployed,Glasgow,10016,12,Hatchback,4,Excellent,1,1,1.0,1.0
CLM36683,POL11831,2025-05-08,2025-05-11,Other,Low,False,True,6890,5643.0,Major,2025-07-22,settled,3,72.0,6890.0,8.837971491357209,5643.0,8.638348312972704,CUST21831,67,Male,Retired,Glasgow,6221,49,Sedan,18,Good,0,0,,
CLM36685,POL12676,2023-09-22,2023-09-23,Collision,Low,False,False,1538,1101.0,Minor,2023-11-02,settled,1,40.0,1538.0,7.338888133838879,1101.0,7.004881989712859,CUST22676,67,Male,Retired,Bristol,1546,46,SUV,15,Fair,0,0,,
CLM36686,POL10313,2022-11-11,2022-11-14,Collision,Medium,False,False,1817,1140.0,Minor,2023-01-14,settled,3,61.0,1817.0,7.505492274737424,1140.0,7.039660349862076,CUST20313,27,Female,Employed,Birmingham,12517,7,Hatchback,10,Good,2,1,1.0,1.0
CLM36687,POL12877,2020-09-06,2020-09-07,Collision,Low,False,False,2036,1782.0,Minor,2020-10-27,settled,1,50.0,2036.0,7.619233416226805,1782.0,7.48605261786314,CUST22877,22,Male,Unemployed,London,15183,3,Hatchback,14,Good,1,1,2.0,2.0
CLM36688,POL13813,2021-08-24,2021-08-27,Collision,Low,False,False,9735,7699.0,Major,2021-11-05,settled,3,70.0,9735.0,9.183585634667363,7699.0,8.948975607841776,CUST23813,48,Male,Employed,London,4807,27,Sedan,11,Fair,2,1,1.0,1.0
CLM36689,POL10204,2021-05-13,2021-05-14,Collision,Low,False,False,1781,1016.0,Minor,2021-08-05,settled,1,83.0,1781.0,7.485491608030754,1016.0,6.92461239604856,CUST20204,20,Female,Student,Leeds,16170,0,SUV,9,Poor,1,1,1.0,1.0
CLM36690,POL13342,2024-02-26,2024-02-28,Collision,Medium,False,True,7664,5455.0,Major,2024-06-03,settled,2,96.0,7664.0,8.944419791305915,5455.0,8.604471199523298,CUST23342,39,Female,Self-Employed,Cardiff,13046,18,Hatchback,12,Good,0,0,,
CLM36691,POL13476,2020-09-28,2020-09-29,Weather,Low,False,False,6159,5183.0,Moderate,2020-12-08,settled,1,70.0,6159.0,8.725832056527565,5183.0,8.55333223803211,CUST23476,41,Male,Employed,Bristol,8704,20,SUV,14,Excellent,0,0,,
CLM36693,POL14327,2019-02-01,2019-02-02,Weather,Low,False,False,3294,2634.0,Minor,2019-04-14,settled,1,71.0,3294.0,8.100161446936607,2634.0,7.876638460975463,CUST24327,19,Male,Student,Bristol,11343,0,Sedan,9,Good,0,0,,
CLM36694,POL10921,2022-07-24,2022-07-31,Weather,Low,False,False,2851,2459.0,Minor,2022-09-03,settled,7,34.0,2851.0,7.955775781534187,2459.0,7.807916628926408,CUST20921,51,Female,Employed,Birmingham,12922,33,Sedan,3,Poor,0,0,,
CLM36695,POL10637,2019-08-30,2019-09-01,Collision,Low,False,False,5608,3432.0,Moderate,2019-11-14,settled,2,74.0,5608.0,8.632127729508337,3432.0,8.141189793457691,CUST20637,77,Female,Retired,Edinburgh,9925,59,Van,4,Good,0,0,,
CLM36696,POL12358,2020-05-05,2020-05-05,Collision,Medium,False,False,35131,30543.0,Severe,2020-09-16,settled,0,134.0,35131.0,10.466867675037008,30543.0,10.32692354596553,CUST22358,72,Male,Retired,Newcastle,13119,53,Sedan,3,Fair,0,0,,
CLM36697,POL14761,2025-05-24,2025-05-26,Weather,Medium,True,False,3100,1565.0,Minor,2025-09-26,settled,2,123.0,3100.0,8.03947991910045,1565.0,7.356279876550748,CUST24761,70,Female,Retired,Birmingham,12202,50,Van,1,Good,0,0,,
CLM36698,POL13351,2020-06-11,2020-06-11,Collision,Low,False,False,1968,1388.0,Minor,2020-08-22,settled,0,72.0,1968.0,7.585281078639126,1388.0,7.236339342754344,CUST23351,27,Male,Self-Employed,Liverpool,12160,6,Hatchback,9,Good,0,0,,
CLM36699,POL12471,2024-04-11,2024-04-11,Vandalism,Medium,False,False,3073,2510.0,Moderate,2024-09-20,settled,0,162.0,3073.0,8.03073492409854,2510.0,7.828436359157585,CUST22471,68,Male,Retired,Leeds,6659,48,Hatchback,11,Good,0,0,,
CLM36700,POL13930,2023-05-07,2023-05-07,Theft,Medium,False,False,6337,3763.0,Minor,2023-09-16,settled,0,132.0,6337.0,8.754318540250866,3763.0,8.23323750070527,CUST23930,66,Male,Retired,Manchester,17645,46,Coupe,6,Excellent,0,0,,
CLM36701,POL13296,2023-01-05,2023-01-05,Collision,Low,False,False,7619,6926.0,Major,2023-04-03,settled,0,88.0,7619.0,8.938531648680692,6926.0,8.843182098022606,CUST23296,18,Female,Student,Bristol,15883,0,Coupe,13,Poor,0,0,,
CLM36702,POL10731,2021-05-20,2021-05-20,Collision,Low,False,False,2225,1332.0,Minor,2021-07-05,settled,0,46.0,2225.0,7.70796153183549,1332.0,7.195187320178709,CUST20731,69,Male,Self-Employed,Newcastle,10501,49,Sedan,5,Good,0,0,,
CLM36703,POL12056,2023-08-26,2023-08-26,Weather,High,False,False,23061,19695.0,Major,2024-10-28,settled,0,429.0,23061.0,10.045941520331061,19695.0,9.888170848424235,CUST22056,25,Female,Employed,Glasgow,12726,3,Sedan,1,Fair,1,1,1.0,1.0
CLM36704,POL14132,2020-08-04,2020-08-04,Other,Low,True,False,2527,2151.0,Minor,2020-10-25,settled,0,82.0,2527.0,7.8351837552667485,2151.0,7.674152921281675,CUST24132,72,Male,Retired,Liverpool,12521,52,Sedan,16,Good,0,0,,
CLM36705,POL13774,2021-01-29,2021-02-04,Collision,Medium,False,False,31450,32118.0,Severe,2021-07-05,settled,6,151.0,31450.0,10.356186058125473,32118.0,10.377203034325737,CUST23774,27,Male,Unemployed,Leeds,10410,7,Sedan,17,Good,0,0,,
